,기준_년_코드,기준_분기_코드,서비스_업종_코드,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
10,2017,3,CS100001,0.7777777777777786,0.6923076923076916,0.42857142857142855,0.4375,3,0.5384615384615385,0.5555555555555558,0.7807955085789775,0.7889536458834776,0.375,0.625,0.0,0.3333333333333339,0.5,0.5,0.0,0.6000000000000001,0.5,1.0,0.0,0.38888888888888884,0.25,0.5555555555555554,0.75,0.40000000000000036,0.5999999999999996,0.5,0.5,0.33333333333333215,0.6666666666666661,0.33333333333333304,0.666666666666667,0.7989844556762599,0.7249903625532397,0.7117362962181981,0.7759382844724938,0.8493188989466185,0.783594038752442,0.7617593181658671,0.7399357102298092,0.6492524850863479,0.6549476537430211,0.42630769624528936,0.8865382631675034,0.6669875482354819,0.7451386045866204,0.6763762845179113,0.7316402408420627,0.7617731238069135,0.700639449904364,0.7599834067404465,0.7679080516368989,0.787923447973236,0.5687345229109034,0.5268342385054177,0.807874478973423,0.7505662629358868,0.634923201293452,0.7951866655327833,0.8774607156545068,0.8476447071093344,0.8334468718809906,0.8010319292535544,0.6648441463277155,0.703187250996016,0.34435669628167165,0.823518399850238,0.7023081172883716,0.7930823040632704,0.7213672711303043,0.7567693276890376,0.7826486047769962,0.7419451297002317,0.8133280996570956,0.8129706710295214,0.8258773685615158,0.6268342968023609,0.4898095054012843
11,2017,4,CS100001,0.7777777777777786,0.6923076923076916,0.42857142857142855,0.375,4,0.6153846153846154,0.5555555555555558,0.854248698900423,0.7326762600559302,0.125,0.875,0.3333333333333339,0.3333333333333339,0.5,0.5,0.0,0.6000000000000001,1.0,1.0,0.0,0.22222222222222232,0.75,0.7777777777777777,0.75,0.40000000000000036,0.5999999999999996,0.5,0.666666666666667,0.0,0.33333333333333304,0.33333333333333304,0.666666666666667,0.8544331128549264,0.8361836972866301,0.715008457751362,0.8118901565955743,0.8267434915457179,0.8893194008906258,0.8992311461892615,0.7327623965951009,0.8931020161391381,0.9617617141253557,0.5141101852687462,0.6957409940836099,0.7517975639980139,0.8935869462666248,0.8285573450702104,0.8374853906884326,0.7599158796299273,0.8773796939760428,0.8162573041560184,0.7431270885146665,0.8045953565550807,0.704516601435934,0.6155307323704353,0.7175944031634295,0.7632749664311193,0.6093481296391563,0.6855174759758482,0.7048012264381033,0.7572744654962628,0.7746550276453161,0.6891344661847634,0.8162448565469816,0.8784860557768923,0.34114840408028957,0.6363878548748263,0.7106668576456385,0.7779654866038468,0.7476623542974254,0.7278786201699176,0.7032397387338641,0.8442849667339464,0.7626848759100303,0.6812790222072517,0.7461802775553777,0.6269959978978857,0.4863947769688379
12,2018,1,CS100001,0.6111111111111107,0.615384615384615,0.14285714285714285,0.0625,2,0.38461538461538464,0.666666666666667,0.6874828240551847,0.6046880282651967,0.375,0.625,0.3333333333333339,0.666666666666667,1.0,0.0,0.0,0.6000000000000001,0.5,1.0,0.0,0.2777777777777777,0.75,0.6666666666666665,0.75,0.1999999999999993,0.7999999999999989,0.5,0.5,0.0,0.33333333333333304,0.6666666666666661,1.0,0.7025212084554414,0.6404768639890236,0.6227379864981977,0.7515009553894549,0.7784758240575582,0.6012645715218701,0.6659514611546027,0.6571300398779143,0.5694426724863781,0.7147845307804351,0.3915976471893216,0.6048388586026359,0.6382670808610829,0.6694935134326128,0.7034306466024949,0.6836206395910068,0.6397685500183968,0.6021949507651088,0.678491157919191,0.6375717373032993,0.6050715844394681,0.587697628770116,0.5791011542413831,0.6097256065969402,0.5944675772084254,0.5062100389505402,0.6609745726677438,0.679314309605937,0.5499391621762558,0.6095752602145088,0.627105173523067,0.5347641057437574,0.7096613545816732,0.2675222112537019,0.5271263689186172,0.6173804505739602,0.6277233422182178,0.620560303024758,0.5801986493726706,0.5867763005333541,0.5756896165059431,0.6253082808114173,0.5520294492697831,0.5198325326928209,0.5456199215749687,0.5140991774584971
13,2018,2,CS100001,0.5,0.38461538461538414,0.2857142857142857,0.1875,6,0.8461538461538463,0.22222222222222232,0.6984580523437678,0.6363027761420603,0.375,0.625,0.3333333333333339,0.3333333333333339,0.5,0.5,1.0,0.40000000000000036,0.75,1.0,0.0,0.3333333333333335,0.5,0.4444444444444442,0.75,0.0,1.0,0.5,0.3333333333333339,0.33333333333333215,0.33333333333333304,0.6666666666666661,1.0,0.7050688922706617,0.6696014309866887,0.6134304752270954,0.676783023925899,0.6913250695110529,0.6989558211821141,0.7388484288517905,0.6278133396961896,0.6661210211628363,0.6811887096557093,0.5177046390437596,0.728869397529424,0.6223789348963691,0.6395689273935248,0.6867577698014993,0.6447477449377909,0.665053321605534,0.4871935860968822,0.627679255628117,0.6141429692961399,0.6305694927412302,0.6085951838631317,0.6540320921610998,0.6455548536111696,0.6175317717587381,0.533622400235173,0.607534654307339,0.6319640430647017,0.6767251868590302,0.727127263509767,0.5962482180928232,0.6171579956034046,0.7013612217795484,0.3689536031589339,0.6387782873847083,0.6255959567023388,0.5964135100299084,0.6504053139124228,0.5871284155740165,0.6317152353714154,0.47888166255513204,0.6092295386711893,0.6032047734764093,0.6067520683213238,0.5767675951004568,0.5771750102012329
14,2018,3,CS100001,0.5,0.38461538461538414,0.14285714285714285,0.125,2,0.3076923076923077,0.22222222222222232,0.6608681807950965,0.6337234426042313,0.25,0.75,0.3333333333333339,0.3333333333333339,0.5,0.5,0.0,0.6000000000000001,0.75,1.0,0.0,0.2777777777777777,0.5,0.6666666666666665,0.5,0.1999999999999993,0.7999999999999989,0.5,0.5,0.33333333333333215,0.33333333333333304,0.33333333333333304,1.0,0.656213587587751,0.657353073946644,0.5623823187323351,0.7124976974979107,0.6255341798164515,0.6437676959058509,0.644899113719662,0.5924614171911857,0.6824753375180701,0.569106346407676,0.5587069280874988,0.6718148940952633,0.6530984604924475,0.6505657436238805,0.5458481973277562,0.6406137766338927,0.6526558862165354,0.5097642476588913,0.6619834549575683,0.6189115920250515,0.5996122005870197,0.5659345458823078,0.5929765928372792,0.6338524379197042,0.6334617314760813,0.49361358124494736,0.662046092354792,0.6442110031009373,0.6586650443247003,0.6693335023209392,0.5983171227087513,0.6479482554534693,0.6668326693227091,0.553389272787101,0.6010425741790086,0.62815371078963,0.6392799489431993,0.5580705959852879,0.6101726848281098,0.6201447398933292,0.45047469537265455,0.635039956155618,0.6158602603276954,0.5958933813717641,0.5489550066701702,0.5640959560165798
15,2018,4,CS100001,0.44444444444444464,0.38461538461538414,0.14285714285714285,0.125,2,0.3076923076923077,0.3333333333333335,0.9928242552173396,1.0,0.375,0.625,0.666666666666667,0.3333333333333339,0.5,0.0,0.0,0.6000000000000001,0.75,1.0,1.0,0.22222222222222232,0.75,0.6666666666666665,0.5,0.1999999999999993,1.0,0.5,0.5,0.33333333333333215,0.0,0.6666666666666661,1.0,0.9801189674191836,1.0,1.0,0.9758680740237129,0.8920149681692202,0.9327914520902598,0.9563311074971079,0.9332455830164603,0.9999999999999998,0.8140085265109459,1.0,0.9999999999999998,0.9999999999999998,0.9906278128657666,0.7668472957107801,0.9926506348356289,1.0,0.923822466220805,0.9768044416235575,0.9176960675269684,0.8609213054871399,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9399149855405734,0.9612549973926648,0.9994296668303735,0.9649926200658518,0.9999999999999999,0.8233731739707835,1.0,0.9999999999999998,1.0,0.9904894194791707,0.7288147999048473,0.9999999999999999,1.0,0.9223293713089632,0.9453352391814728,0.9957173447537472,0.9701761409127302,1.0,1.0
16,2019,1,CS100001,0.3333333333333339,0.3076923076923075,0.2857142857142857,0.1875,4,0.5384615384615385,0.3333333333333335,0.6860779340655545,0.7520503686521414,0.25,0.75,0.0,0.3333333333333339,0.5,0.5,1.0,0.6000000000000001,0.75,1.0,0.0,0.3333333333333335,0.75,0.6666666666666665,0.25,0.1999999999999993,0.7999999999999989,0.0,0.16666666666666696,0.6666666666666661,0.6666666666666661,0.6666666666666661,1.0,0.6458861017373615,0.7595305587435695,0.4641645935868588,0.5912898385200669,0.6686440703237044,0.7032407661159581,0.7026495645895787,0.7158989668555371,0.7510764194249844,0.4913640399133138,0.7055150715580878,0.7631421294878586,0.7556544021559763,0.6675381557286819,0.45960633448023663,0.8086415630629288,0.8278785571230188,0.3735491750033297,0.6375740588702019,0.8399710211401573,0.8807196504624315,0.7918970853219877,0.8883370101823556,0.7161136347683082,0.8249603276865277,0.5074740942162124,0.671400629305213,0.7389812201665448,0.8297583869285591,0.7934443370669033,0.7889591139032914,0.832915280987543,0.7373837981407703,0.6100691016781836,0.7742121292849582,0.78861697120992,0.7435209170201851,0.4727808377097477,0.8185720089256802,0.8382932673726521,0.32742767436644993,0.6329514230908809,0.9024492938430816,0.9609687750200161,0.9044750778186522,0.9760324721345274
17,2019,2,CS100001,0.2222222222222232,0.23076923076922995,0.2857142857142857,0.1875,4,0.5384615384615385,0.3333333333333335,0.661846330394023,0.7450400446009757,0.375,0.625,0.3333333333333339,0.3333333333333339,0.5,0.5,0.0,0.40000000000000036,0.75,1.0,0.0,0.5,0.5,0.4444444444444442,0.25,0.1999999999999993,1.0,0.0,0.0,1.0,1.0,0.6666666666666661,1.0,0.6150415142472149,0.7502195972871466,0.5556630150827742,0.6417419405163582,0.6013152993572652,0.6263350843936746,0.5650635331579525,0.686067823249995,0.7670447107911809,0.4592095962762066,0.7742840804047468,0.8564365669331047,0.6992338974710102,0.5970130201278157,0.42354961718893575,0.7545536844083686,0.8175853695251273,0.3890697099878529,0.5774823408632539,0.8519560190188488,0.8340774069636594,0.7433978777469868,0.8891142275379347,0.7161971995761592,0.8035576231876195,0.5973836995663997,0.7385321881112339,0.7405839517786837,0.731062054580219,0.7228972925017032,0.7737198652688946,0.8054647426864324,0.6726427622841964,0.6456071076011846,0.857877267130833,0.7300034785455587,0.7004792832025628,0.4327984043623854,0.8011681101226397,0.8554436886449718,0.380578605068401,0.6115254438132763,0.9430021894473449,1.0,0.8594615353519021,0.9605910272104462
18,2019,3,CS100001,0.11111111111111249,0.19230769230769162,0.14285714285714285,0.125,3,0.38461538461538464,0.44444444444444464,0.6455303517090583,0.7144485219209766,0.375,0.625,1.0,0.3333333333333339,0.5,0.0,0.0,0.40000000000000036,0.75,1.0,0.0,0.44444444444444464,0.75,0.5555555555555554,0.25,0.1999999999999993,0.7999999999999989,0.0,0.3333333333333339,0.6666666666666661,0.6666666666666661,0.6666666666666661,0.666666666666667,0.6136580943291877,0.7016805185726913,0.684281197509466,0.6206844725381317,0.5657398937750251,0.5277603238693787,0.5822262358964592,0.6450498624064247,0.713386918589852,0.395635113465585,0.7364411514010036,0.8258749736869657,0.6898819317519813,0.6212908562368546,0.354334749303522,0.7417693783873712,0.7977053330859708,0.3757052914243169,0.637416011549,0.7755836050860075,0.8210723248044187,0.7207217636185893,0.8132330553321794,0.6975087659483435,0.7488166121878771,0.7077386639229808,0.6999574793774981,0.7108637329709767,0.6385190335477143,0.6626796153419623,0.7050297089656739,0.7684459726058283,0.46862549800796804,0.6625534715366898,0.7939907982748566,0.710697550694686,0.6988837581809764,0.40306318505370636,0.7779707619210229,0.8052243564968694,0.3511250654107797,0.6070595380046363,0.861270841854534,0.9556144915932746,0.8389861341310588,0.8989111526319181
19,2019,4,CS100001,0.0,0.0,0.2857142857142857,0.25,4,0.5384615384615385,0.11111111111111116,0.8082722028312614,0.7579904484054927,0.25,0.75,0.3333333333333339,1.0,0.5,0.0,0.0,0.6000000000000001,0.75,1.0,0.0,0.3333333333333335,0.75,0.6666666666666665,0.5,0.1999999999999993,0.7999999999999989,0.5,0.5,0.6666666666666661,0.6666666666666661,0.33333333333333304,0.666666666666667,0.8191496662947563,0.767841631041305,0.7090198325102437,0.9524284014286595,0.7515862043397725,0.8047034218937479,0.7678638633063115,0.7502297242163365,0.7276122704940817,0.6488786138416853,0.5804077259987568,0.9004569206179889,0.7362397813029649,0.8073352969944985,0.6127989587436526,0.8746130601723211,0.8940145543020609,0.6812646582207047,0.7603410884574879,0.8723526087888446,0.9345134970418452,0.7930184805379182,0.9100169716584878,0.7658112972935031,0.7421231808379335,0.596251929154112,0.9043966323666979,0.7486324518309467,0.770537111072484,0.7614739943917239,0.7614073597497131,0.6915619187193506,0.8044488711819389,0.43821980914774594,0.8440890796114828,0.7301262507417488,0.7247750622567606,0.53400794159088,0.8195552467809263,0.8330225322717787,0.5318083277266951,0.7015471438199418,0.9047349806318118,0.955164131305044,0.7913045235881474,0.8220260722032516
20,2020,2,CS100001,0.05555555555555536,0.0,0.42857142857142855,0.375,6,0.8461538461538463,0.0,0.0,0.0,1.0,0.0,0.666666666666667,0.666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038567905767898036,0.0,0.0,0.0,0.0,0.0,0.01032482823591599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037793313989070265,0.0,0.0,0.0,0.0,0.0,0.007176496972415333,0.0,0.0,0.0,0.0,0.0
21,2020,1,CS100001,0.0,0.038461538461538325,0.0,0.0,0,0.0,0.22222222222222232,0.09929272409067624,0.0561363285246973,0.75,0.25,0.666666666666667,1.0,1.0,1.0,0.0,0.20000000000000018,0.25,1.0,0.0,0.7222222222222223,0.5,0.11111111111111116,0.0,0.8000000000000007,0.1999999999999993,0.0,0.5,0.6666666666666661,0.6666666666666661,0.6666666666666661,0.3333333333333335,0.1044995760642411,0.0858861511582919,0.06599823570436014,0.1040195556064234,0.1768496259035468,0.09556493156254964,0.06985380458572288,0.07059123676756629,0.09731903650058643,0.2890679783922422,0.09148942719110498,0.0,0.1200615564355555,0.11081171897411696,0.15560223871944506,0.12916600178853188,0.07678005233598884,0.0,0.07806721994454724,0.10518469981938017,0.1223237183071555,0.10901312417687792,0.09439678706855437,0.053220754824196415,0.06205156722592192,0.045300213125597066,0.0632536780338464,0.08045015853106163,0.06391447940205108,0.013085977725321274,0.04802634068803696,0.07529169719857959,0.25730411686586985,0.07247449819019414,0.0,0.12335536412187192,0.06914567456295129,0.08750388845175577,0.0708814403551431,0.05285228414624721,0.0,0.08782207475763393,0.06368645189230804,0.022017614091273008,0.03749444152484127,0.05931748383909974
